train_simulated_eps,train_simulated_w1,train_simulated_w2
-0.0709986584761413,2.47611553986185,1.65624866989735
-0.3036581043597,1.41761824555512,1.32022227466211
-1.13830488468103,1.65513627771942,1.16665492199523
-0.806665855721688,2.0099158855084,1.65388118346933
0.0847942978262465,1.34840584149285,1.92961801600282
-0.149704524358883,2.18892038415519,2.02890232382824
0.224499795051969,2.13516778424687,1.50346629585319
-0.54665908706235,1.66988920366618,2.12590164847914
-0.437490881052065,1.57923479608851,1.20350537057021
-0.612640240995876,1.40543491936761,1.36447433302309
-0.646068993398422,1.57137543753578,1.87531926512369
-0.513609500042195,1.76649950835776,1.68763906414842
-0.332476069920754,0.899488502616086,1.0802405056131
-0.0796265926303026,1.88970739798152,1.92806834667083
2.38360361854151e-05,2.07281954022528,2.49323941273195
0.14754057185441,1.23912746558156,1.625109059279
-0.265687930448059,1.76734113398999,1.53259159344779
-0.132764440674451,1.68576577735245,2.2032185890944
-0.232607139295448,1.81344570469679,1.99929457204441
-0.251656172886337,2.08038987862551,2.21078267100254
-0.406248990123738,2.08118334990787,1.74041329843364
-0.901026886385811,2.36161005317102,2.16092253227257
-0.169812405011476,1.81140051060685,1.47344435969962
-0.0651999157452693,2.18213287405867,1.84266655275333
-0.074626855520144,2.39604718319627,2.3252522763008
-0.510047432808056,2.28136889963984,1.36119640412911
-0.253452182984243,1.2440687044135,1.93412242926347
-0.274105607979412,1.43527412752258,1.70497467437702
-0.214893085607784,2.19644919471964,2.18242949195232
-0.906947767233279,2.22422613433916,1.14039255084921
-0.707588824654303,1.2834786255644,1.77887129086017
-0.468426518113747,1.50487424038951,1.46019998641983
0.0112746312021422,2.74663399071389,2.4849317649433
-0.472286845854556,2.08778901504343,1.29008793968701
-0.545797333648658,1.55359693439403,1.05409663586095
-0.118107001974078,1.34098827846744,1.71110062099527
-0.324533980974287,1.937339728302,1.09214928822075
-0.0400542531166124,2.88169375780179,1.7565143006876
-0.838770095754371,1.51484663598487,1.18826300759144
-0.251331078967875,1.06638122482391,1.15196762028246
-0.149252766997101,2.6419026052203,1.81603561438228
0.0815508591474793,2.49172375960693,1.98877354119436
-0.802796658204819,1.63894727423995,1.64898178124486
-0.761144180895561,1.30940413116375,2.10476666062852
-0.179420787901039,0.931332195335903,1.80584141869928
-0.732392797093048,1.52461662456305,1.50444228467078
-0.51955434315003,2.49220437758797,1.69970057712335
-0.435876593545169,1.34471487957149,1.23666451405729
0.0761896938923304,2.28148674399682,1.77259052238752
-0.892831623438451,0.829005203176784,1.26236684418191
-1.10934791718264,1.6809875755212,1.15509623148118
-0.63982568328698,1.49603092992587,1.63859865098306
-0.225643257916864,1.4782308584355,1.38040201224178
-0.207940992365543,2.03967980782575,2.06362639865716
-0.700059694012626,1.95186269748128,1.23814136506366
-0.152692293589512,1.50535377948313,1.35955726333562
-0.0507976254839439,1.24883640741577,1.67772579346629
-0.591479666783679,1.21550993822702,0.906816160636336
-0.318010997228729,2.3195698780736,1.97144370045278
-0.377164485610934,0.77442747616233,0.310724770836746
-0.335376038400415,2.09867913260759,2.10671898484605
-0.476345881287816,1.61536531675555,1.0717390266277
-0.839237927796882,0.98039854428343,1.35245317171436
-0.530913849013605,1.77467956051411,1.69328443102871
-0.511461413764506,0.995816952964763,1.54500901336956
-0.45773061555938,1.13790481493566,1.5553590251853
-1.08922519928368,2.76513386538161,1.76970638007931
-0.784029986807652,1.52362008796486,1.90642753526335
-0.303203496476107,2.24498541463958,1.42546565274007
-0.114072724045294,2.13888495313213,1.89491106910201
-0.208132903615693,2.37009775106419,2.32577355800666
-0.575105865998098,1.74718986625968,1.61578112129721
-0.392736580136289,1.94315480244199,1.49857094834231
-0.244295295789612,1.68675468550739,1.92160978524976
-0.485651444242701,1.74079102835781,1.43003920630352
0.0367010388872823,2.44561767178192,2.09592381786443
-0.0633978253611627,1.63646191024919,2.09962287290932
-0.372130679430508,1.72633432433712,1.85137565677814
0.117160583621837,2.25435459829148,2.11461290976431
-0.281910615368672,1.41178144361719,1.39599501974297
-0.2137611692631,2.32015960660429,2.046319993275
-0.0638726759707013,1.99489091790869,2.12341378469329
-0.805026730990894,2.14412775847853,1.8407545172123
-0.702446427751902,1.07938175801267,1.49170234462422
-0.684051310999977,1.83625983921724,1.41317253585251
-1.33913276288326,0.964003149389849,1.16581878246292
-0.414925820994791,0.895620676619428,1.16775722113665
-0.701023465598844,1.49912496010845,1.39415993469108
-0.66365361934353,0.724706313934534,1.26799782663226
-0.569705525024531,1.04107597023521,0.659463967864675
-0.0150415958222553,2.02976957027879,2.62873388204537
-0.156247793190506,1.59882384399352,1.75497112230197
-0.00348857287584725,1.93317252801634,2.66252979411202
-0.0434526676582528,1.60164299566629,2.01849653536279
-0.250254303389226,2.06438196195126,1.59998556815404
-0.681944792965391,1.5775630867189,1.87636296906852
-0.216259497335884,2.38141145581845,2.12440326507353
-0.402533608841322,1.7667749765908,1.56253845675967
-0.49382682749581,1.25918282364978,1.09101076951166
-0.329806584999061,1.58491145910516,1.63236928537541
-0.118754219415161,1.32358407482711,1.8282143247864
-0.369123002545569,1.57442676190652,1.68063778475241
-0.153519873707536,1.66718838596302,1.93450638196172
-1.36735463122737,1.67758223187253,0.94037571229858
-0.0334685227703229,2.66861714220168,1.21915259477018
-0.0431551968037785,1.90221918848942,2.25390808689866
-0.868573502101874,0.75880396483053,1.47284598882683
-0.222032989564158,1.57449814308711,0.761348973101458
-0.313224451750711,1.86304474018875,2.08995966705246
-0.512738660494738,1.76874879199193,1.92212323367348
-0.209957106057439,1.42768996029219,2.01642160514142
-0.281728029563824,2.61084882297918,2.01612775742702
-0.229315667702426,1.76366594214631,1.8228087628703
-0.084491436044824,2.00909556058948,1.80369722270796
-0.159495814560885,2.00281304816483,1.52354349193515
-0.42003375935539,1.65023430835122,1.81354443635354
-1.07758509237701,1.39708488067721,1.49712357409867
-1.32123981889325,1.35139540272127,1.27179149867335
-0.304216180046565,1.84436982154761,2.55826077880347
-0.186347009370915,1.80406324712158,1.78382380197082
-0.146206416834278,1.63467177399609,2.27179521936724
-0.557158879558911,1.53474381541168,1.7870727265097
-0.581543326430104,1.21225764107427,1.81390673615576
-0.234294277056468,1.61496552681065,1.82841550356982
-0.142212841669583,0.923783122494275,1.78378228513316
-0.211862730167171,2.96162811448733,2.29350378077384
-0.461241227877602,0.72254488101245,1.49125644658511
-0.0347351889773554,1.45155598370485,2.0062783072623
-0.00314894312180099,1.92979053372154,3.05420364488233
-0.139383290630886,1.67447051185885,1.72967409655987
-0.531654319779379,1.38373341437615,1.25687404503429
0.212751163477256,1.31446027667925,3.07174570984501
-0.611342023524833,0.976177282636961,1.35115181628465
-0.299910031123566,1.26430351924685,1.45971317012437
-0.992476161750636,1.10287831482125,1.52509050854698
-0.193721700563214,1.58024517838832,1.36388846388504
-0.29875058368278,1.93333718494668,1.88669339030897
-0.497999937806714,2.12475397511084,2.08619672709255
-0.536285808780038,1.95522690428372,1.93730250318582
-0.222835904479626,2.06935219944631,1.56075072840192
-0.5001004738536,1.99435447719765,1.73277170986363
-0.210479744611325,1.82966913972598,1.73762839742286
-0.330848145663658,2.00972218498859,1.50531735877439
-0.730351789317249,1.43593233633073,1.08502557106725
-0.501261653076853,1.64981344187663,1.80199333471311
-0.132341422536666,1.86165394901321,2.32349919509555
-0.729135646782399,0.384212759374626,1.82236139764566
-0.821604467046723,1.62456542579038,1.30526999628942
-0.516141595026021,1.56723261899163,1.32701344178285
-0.247579413255438,0.737897636526469,1.52289856316002
-0.100505050774925,1.2067306684399,1.62536010952267
-0.878823586861855,1.32576509208779,2.0264370862605
-0.651497927806534,1.9652746198836,1.3241691883803
-0.0891190751742097,1.6932584387351,2.41775743039752
-0.300252824583946,1.21025405768608,2.0974762349109
-0.339937210394047,2.50702040688254,1.64059606272292
-0.193260603483823,2.41409254223487,2.06561843942938
-0.360428991686405,1.85717743404881,1.227883522521
-0.831870313826886,1.50391076655397,1.92638270387457
-0.94383572987976,1.57744925299401,1.16544950693428
-0.399784740763827,1.9377390744298,1.15098016443873
-0.201964333695022,2.18187725926225,1.35962406820615
-0.230423287919826,1.8228779636909,2.02315052524618
0.0270468699525338,1.74955014225932,1.2914452039506
-0.100777752530359,2.00387278668064,1.7594660408879
-0.434819796775629,2.31771047867486,1.71770148662993
-0.177506890381469,2.7369898750637,1.82395825188845
-0.432334571898025,1.5640257863733,1.72911357967756
-0.248877285692096,2.09848152114035,1.49298011860559
-0.748356647190751,1.38210496460338,1.6899882375103
-1.02284080924771,1.60727008652828,1.0200733083713
-0.84137689290705,1.56516079896865,1.18423338320567
-0.0610007773967545,1.79442149603352,1.81962510738311
-0.261986735200454,1.55446585737476,2.12613384818947
-0.451090860844266,2.16520113800627,1.43587128970495
-0.973858914162423,2.10700025982905,1.26466253807651
-1.12404829765528,1.75434487681523,1.27510159173387
-0.543254495807639,2.20583369044019,1.98688020352315
-0.0405308049481981,2.56178565043784,2.09859756955797
-0.377974685999485,1.36513962751068,1.76040931082568
-0.837670066709483,1.43052223751488,1.63817687650535
-0.42775903015385,1.62659413708044,1.67355208519036
0.0597165521898024,1.9590397320354,1.74221351913394
0.0410523545290987,1.97012529933417,2.0572691406033
-0.890864701083071,1.36522494706018,1.44540770341269
-0.260832889460547,1.13189480313845,2.36886720316351
-0.388224809327181,2.24878453033453,1.59455210453033
-0.292174299023094,1.40227376738985,1.19146373816107
-0.0827531051968706,1.24492713480049,2.3591726242728
-0.185933684938518,1.67746544981922,2.15450296573261
-0.460702639810196,1.9274226505771,1.24813462750383
-0.895872764138826,1.62239029740388,1.3911172450501
-0.146006540344704,2.1927127521555,1.99702083545488
-0.59972465757817,1.53440072138014,1.42332724420311
0.0964106621294837,2.71036542190864,1.90476360168743
0.112054873433565,2.34974605513055,2.29100908765717
-0.0511319767303819,1.90789830620079,1.82300396294801
-0.0248867610408161,2.84140222814872,2.41622582223172
-0.0878975359050798,1.50797617888021,2.06731152880818
-0.340411011103204,0.913034401409416,1.59557279936968
-0.6889860334544,1.16432260198571,1.18650643348073
-0.866270480476647,1.2910583333608,1.94905023020835
-0.452611802009365,1.10815649325237,1.20518470410211
-0.844445774943661,1.52949264491735,1.90314319638215
-0.479849702008768,1.72988484917759,1.98856094063546
-0.421619614442322,2.40008420468018,1.9762447967187
-0.322088842280545,1.46048183010883,1.92223925482952
-0.767829733203462,2.16462241218736,1.70746893280149
-0.153719045575487,1.84545281619545,2.26470231231232
-0.926515458694665,2.40132827526068,1.84403361838834
-0.154844352960748,1.40413030329997,1.587108963266
0.0189113213943257,1.61218273978104,2.3675892136685
-0.117159586828147,2.06511595884084,2.30771605296445
-0.0579015434867804,1.75956429378696,1.94063297317905
-0.38338043386863,1.95413419163818,1.88873636193129
-0.407875062241345,1.23912182786766,1.23276556018838
-0.845007487479711,1.57354787336447,1.19211479669738
-0.0376427768242303,2.6730358888212,1.63494915092953
-0.905661037497336,1.73785736251527,1.21895172238502
-0.935297892613054,1.19318717580432,0.718231694025364
-0.391960917534362,0.864154823230629,1.06418283449396
-0.822619605137306,1.60783330151354,1.23519652795133
-0.772844220936127,1.10987620569874,1.48525531926086
-0.578093474428125,1.40468052936775,1.48044769991688
-0.0974942935852076,2.34053522902849,1.97799718263492
-1.96563235083509,0.342443703159299,0.73513319113629
-0.357078964450129,1.05437593950619,2.05628325900038
-0.0167859502474717,1.59050614121433,1.99653566174495
-0.814866805031873,1.9105850267099,1.66802447748124
-0.31025641425879,1.47079408510968,1.93523090309524
-0.226904220437087,2.03360775057699,1.14229736108794
-0.631542682749824,1.64441570811906,1.5687137807452
-1.87270045247379,1.40035262012065,1.0595757012802
-0.553243240709425,1.72412284369677,1.63022176408952
-0.300445489644189,1.14640900776355,1.50821385763019
-0.269033448418606,2.57427247639593,2.19901091865802
-0.611178277581577,1.86870504526507,2.16749820352728
-0.913057131799315,1.27950410425793,1.08169422152639
-0.758089390401459,1.44005415417817,0.964338168889927
-1.07819544511236,1.30131991732319,0.998410375947578
0.0943668077590039,2.57343068283362,2.23797425841662
-0.278799320566045,2.04175847030721,1.44984987984832
-0.266471797392968,1.75518384727885,1.51852220568392
-0.19476618931786,2.0887395835457,2.14244661652802
0.107158212436067,2.44314234356409,2.65846311214505
-0.686449640471431,2.46883518969918,2.17747185118897
-0.354909936438728,1.22368367750501,1.56062389187172
-0.138431822470163,2.27615518086883,1.91351392113809
-0.719627356834441,1.39028420403805,1.38767846969754
-0.590559268539846,1.57875482808858,2.00195342078391
-0.119687854026872,1.82256271484051,1.70982251690199
-0.572654311493803,1.2552232956061,1.53724322633864
-0.164146575945024,2.08962778816321,1.30770382083194
0.0355722951268617,2.18547107659782,2.21079417350915
-0.142000777122651,2.29967547151511,1.74403709661491
-0.0906135316323157,1.5138906342456,1.51881626135242
-0.143553851823896,1.16024844022228,1.67675782515535
-0.727840918065439,0.688578087954218,1.09894508037008
-0.708505077743827,1.26829814191276,1.59641068382994
-0.329740047108613,1.34359361379572,1.40278383674528
-0.277880579022417,2.10479375265238,1.7493580487545
-0.295856610985125,1.11968941639676,1.80974739795511
-0.465828954669678,1.80259798368774,2.116694574775
-0.240460251473058,2.41766932668414,2.38216171861161
-0.418394003772237,2.13017922294455,1.820239024387
-0.214004983147704,2.30637983831368,1.66078866050692
-0.443639916600055,2.25841925424607,1.86766823976222
-0.115298420255641,2.67355860843536,2.93173674592294
-0.595398837548144,1.37089385369839,1.77788462253551
-1.38089354904702,0.715940683653811,0.704096275167887
-0.338090707410178,1.69650789477708,1.26547105506035
-0.71801711287538,1.83907675963281,1.4737012093569
0.207396043727714,2.15977205077662,2.32525089403425
-0.243069571548699,1.8534088808663,2.40613078482782
-0.781329104612064,1.01843112177206,1.19389124845288
-0.588393705571859,2.22067574734444,2.32003408631742
-0.229926213288923,2.32004100988016,2.14504179132862
-1.63707110002779,1.63323311836906,0.770180828412833
-0.141756378423392,2.38250782220974,1.75012183723149
-0.0134757683817996,1.97748088511822,2.17020166974137
-0.300843527229666,0.852977139225445,1.42212179560805
-0.803941426372077,1.77757646743072,1.15592814004651
-0.0137426754835002,2.04961103623613,1.47917173105363
-0.297498672217388,1.99660873032493,1.73192594716464
-0.278810485548463,1.71597852846321,1.62914267345833
-0.184526378726219,2.04376487901438,1.26293445465936
-0.0129615640059823,1.1518421629769,2.58239661522152
-0.0441353733565971,1.66098222974484,1.91464757841441
-0.299313147494018,1.52358036256239,2.01715644113102
-0.655267088031672,1.71307929595548,1.03605631927836
-0.132775348681722,2.16565201473823,1.88627088266197
-1.43449863456249,1.77716748020405,1.18070970908449
-1.0630788726396,1.35442806293869,1.41477830666582
-0.707416209053686,0.67468514878958,1.56570596462592
-0.0472189923067086,0.853548017162976,2.01120195763586
-0.893138363853533,0.84507715958186,0.893413687573856
-1.03240939152782,1.0542246285049,1.68761766514895
-0.717057933137638,2.37812751817531,1.69351921320339
-0.61951601237703,0.977639699033569,1.33580777984737
-0.198899067758232,1.68117377096496,1.74290432488707
-0.493435478753275,2.32172783974147,1.78480992501034
-0.649100817619364,1.63683931165994,1.91362287314901
-1.0524857619645,0.889769943101356,1.07190722421205
-0.559494725223245,1.7339331808574,1.76457181183128
-0.663680831494594,1.89165876132629,1.51692637039959
-0.376559949694664,1.13997067530869,1.30971421528282
-0.075837121509169,2.06618136011475,1.56297728748492
-0.884860817898679,1.23330330817594,1.45545934073565
-0.0882872191873197,1.89618314521551,1.49465968163437
-1.20142723269284,2.76337068397115,1.32356213035324
-0.31144897529598,1.83723804900939,1.22576905441923
-0.0763065364583749,1.05170487831164,1.51721106996965
-0.826932493464573,1.77483718706123,1.44592740152187
-0.261525022832881,1.76302391783222,2.1039941773933
-0.573694983996199,1.8618391062532,1.61733819591976
-0.17818103899347,2.68967898416382,2.44222541389025
-0.113668858694318,1.23928072742677,1.92486917098136
-0.351336360787283,1.4090479787822,1.44141927376135
-1.13343190857357,1.04373947015236,1.01311970627881
-0.418489296393931,2.35382097601109,1.95741994481241
-0.607504156418882,1.78012523749016,1.82234617460167
-0.089092292413997,1.31212440383669,1.91312267562598
0.0914382233803826,1.82834883301403,2.52931742375273
-0.0581248965790741,1.18264679871789,1.83561115049235
-0.661912269471317,2.03166111062251,1.53763343985523
0.1624201899082,2.16023082382342,2.18381606795182
-0.334006333369603,1.55563900676167,2.00856144913131
0.245452821653806,1.01053161871491,1.64259775648343
-0.474240849139985,1.05332629735062,1.62269088942976
-0.467876055528101,1.30275511031033,1.7589400108619
-0.311288935109641,0.862740916124751,1.18671324746158
-0.439586455486895,1.97315206351993,2.05667758255435
-0.881044641829521,1.57635898568154,0.718414036583278
-0.0953904568494146,1.80128083995006,1.6919495808609
-0.496174413473896,1.08541670885565,1.86798509014299
-0.389248651169882,1.92563382406745,1.60248359902258
-0.238670508566312,1.03680679494981,1.05588788337183
-1.18180135665542,0.980076684297495,1.6232807013709
-0.298625148574751,1.14456973984504,1.29878127878642
-0.843071637633622,1.6146947566879,1.80957603448102
-0.415955572050756,1.74330248078629,2.19453450300603
-0.172723393302084,2.36673638241977,1.96918528451188
-0.359590429713782,1.84212860193211,2.20294982035185
-0.90240058073925,1.46205252064457,1.21469560881284
-0.165442672095418,1.49498230644547,2.02221801217533
-0.594077165929745,1.2584629624253,1.81598070183572
-0.290569228021054,1.79155577123369,1.52541102055969
-0.0794686958954702,1.99827905844382,2.67836581747819
-0.434984014433994,1.78963019422544,2.05375475079089
0.0135849641188176,2.41001028112933,2.5965641435041
0.0257520380467582,2.44453063457568,3.61893911265584
-0.763746513873933,1.07992612976589,1.23775707602764
-0.0788698869113418,2.54788296649343,2.76823533875417
-1.10737539310645,1.21030596051782,0.965009539980923
-0.122107549020203,1.69239649279448,2.13912331408746
-0.278413231290318,1.60565680597791,0.946034429307568
-0.219852000724061,2.88228516621639,2.14989147034812
-0.0334919858282264,1.80384956793506,1.87956061548545
-0.157481367988616,0.668468319898184,1.45907023875005
-0.33579707773713,1.19984616263555,1.38582829224943
-0.233518755763199,2.40133495035818,1.33145242491687
-0.391360410980895,1.06965746562864,1.93689702153488
-0.256207987644442,1.86743954672695,1.71939682926028
-0.625629838196322,2.64845416919806,2.29158716891379
-0.315785890931599,1.46806405304966,1.94663606491959
-0.707561961327828,1.57406888132855,1.2913915221746
-0.10647742355965,2.14904397346665,2.0999439165468
0.0377741649178251,2.53233823044405,2.15696973731504
-0.330513530784031,2.22919415410044,1.31099926924853
-0.887611950870142,1.16687093947986,1.99863232121745
-0.103283728723858,2.68490554858134,2.61133519632167
-0.464323050059614,1.30174044802889,1.75490204492844
-0.0380630562349512,1.56999592397445,2.08529413507486
-0.686880848262695,1.38778873471252,1.73714041302784
-0.0575322474623191,2.00080937178291,1.73370633444762
-0.0586753692309111,1.68538021189871,1.65227330771528
-0.641380340437035,0.884790387512327,1.04385533129185
-0.877293951448454,2.18489436795253,1.36561608264315
-0.0945944394615928,2.68172264330185,2.7892799909825
-0.670779700273505,1.29056116884427,1.32952197327797
-0.428684123670984,0.684683154603029,1.15966013058751
-0.572123290686451,1.28465178199051,1.55112221136523
-0.385293767907715,1.46339041118193,1.68630869223414
-0.163406413577508,1.70438517432941,1.50018845088419
0.0148502262945058,2.39917668858887,2.79571906759291
-0.896732044242511,1.61195836513057,1.87172480532105
-0.144959858458494,1.61921832206063,2.57398976462914
-0.304343074679149,1.72998430607662,1.80100476925144
-0.703194135171813,1.18402575731025,1.03900606440546
-0.0751412587438236,3.33786257385038,3.06809814724224
-0.330276421912127,2.35137437336134,1.82963199904324
-0.332040600164654,1.15717739623332,1.94784129434574
-0.319256472102685,1.90677389710735,2.25580201371302
0.243796776008312,3.29291140605672,2.46034037155241
-0.15166606564467,1.74498674338382,2.11632695236778
-0.107354834226773,1.290642990526,1.61909028735553
-0.0861980703290758,2.20650575609395,2.08756626056702
-0.294368518686545,1.41546976791144,1.82533257106725
0.142017362895458,2.3069733150033,1.68904277203866
-0.6908052656194,1.37251440358941,0.752537955114661
-1.01878733529697,1.3827036207683,0.844482728121446
-1.0144610385823,1.26814855256523,1.83201295073142
-0.343249155362697,1.9963317093824,1.47259529425361
-0.408172308029434,1.86402948237341,1.74452585350225
0.116102372767553,1.93450444786404,2.85872225866822
-0.171618778897656,1.6877499242326,1.83847102279303
-0.711381212157586,1.46266782834355,1.72774693870503
-0.391845982578805,2.16084793539727,1.98243870524715
-0.467259508478902,1.38855942711212,1.85954554297576
-0.729229199055005,1.56411449950534,1.12483648737771
-0.379536248512875,1.20221667310386,0.685360677197288
-0.183906973510176,1.18577029976684,1.84792686719188
0.00356079323215801,1.23855111309059,1.99472781643453
-0.644982891691665,1.69112085657097,1.54205048485489
-0.230556319934175,1.76883725440811,1.86641903413877
0.105402827120828,1.73872170650589,2.1155710918232
-0.759720667219521,2.53429411921331,1.1904263015526
-0.91958964329734,1.39978384335355,1.56154744444159
0.120799695493405,2.28991680479591,1.74416557960727
-0.190819311996694,1.94778014670492,1.33107731117728
-0.109791951003229,2.09505509268163,2.18403062919733
-0.250993984675079,1.63527867028332,1.79680321635217
-0.0991148727396216,1.78751795272341,1.58166883320257
0.0369741172526461,1.75567793742457,1.9378899419583
-0.180930708717058,1.31726090080043,1.76661638537372
0.162327286669656,1.69125554843266,2.80357870645418
-0.736504544266343,0.962845884022762,1.44113128843925
-0.705567541316236,0.908980511612636,1.62539891098257
-0.307634346013052,1.51438739737333,1.98687378479279
-0.0314370240917717,2.01970623183461,1.46238249395895
-0.45793186737233,2.08357104598546,1.44583595824806
-0.69691587549985,0.742800762690397,1.58872646074838
-0.685474827349245,1.5869019628873,1.81642203757947
-0.0363869462690651,1.77076433414014,1.92225911497019
-0.956539011046284,1.58323519281878,1.0406748897019
-0.573074130960103,1.39116058002611,1.1284629831815
-0.291321433429236,0.647137294489539,1.7631070102425
-0.222054317479223,2.14153773403391,1.78006629302004
0.0766118451637039,1.93168098903333,2.41722217632354
-0.0674170575594288,1.10669947362039,1.49245533049304
-1.11187483405323,0.67282024017467,1.04847255479977
-0.238404831732949,2.05380786323487,1.74170188637308
-0.00777289687303287,2.10588985522325,2.4370922747948
-0.402169442142171,1.29419425427026,1.88154563748582
-0.373156770577664,1.06010762865595,1.85096941343754
-0.178617743306118,1.1692252394704,1.65913463819052
-0.162393853007971,2.14407824031529,1.80525893043676
-0.151432092175273,2.23571993049275,1.55282514773747
-0.307096609964078,2.00979572247549,2.03481968987129
-0.483861658266959,1.00374674015725,1.73417100031183
-0.470691391130897,1.67776011418048,1.62859531100181
